1.2981431577985667,1.9423300055774497,1.4584060682522093,1.3282569334446208,B
1.2981431577985667,1.350364907333903,1.4584060682522093,1.3282569334446208,C
1.2981431577985667,1.350364907333903,1.3083589733298702,1.3282569334446208,B
1.2981431577985667,0.9884073386875869,1.3083589733298702,1.3282569334446208,D
1.2981431577985667,0.9884073386875869,1.3083589733298702,1.1287113700461653,C
1.2981431577985667,0.9884073386875869,1.179525689627745,1.1287113700461653,A
1.063429474937358,0.9884073386875869,1.179525689627745,1.1287113700461653,C
1.063429474937358,0.9884073386875869,1.068157629816728,1.1287113700461653,D
1.063429474937358,0.9884073386875869,1.068157629816728,0.9698887088799069,C
1.063429474937358,0.9884073386875869,0.9712905359838686,0.9698887088799069,A
0.885627592024953,0.9884073386875869,0.9712905359838686,0.9698887088799069,B
0.885627592024953,0.7519765508642502,0.9712905359838686,0.9698887088799069,C
0.885627592024953,0.7519765508642502,0.8865568010566882,0.9698887088799069,D
0.885627592024953,0.7519765508642502,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.5895803061411087,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.4735345939597675,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.3879161104798965,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.3230578227599281,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.2728253622290966,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.2331795649236552,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.20137620573859083,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.17549998014108636,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.1541824959427469,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.13642584932240842,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.12148900058934631,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.10881269661458215,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.09796872080593921,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.08862488180562611,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.08052041304443902,0.8865568010566882,0.8415472965398099,B
0.885627592024953,0.07344839819083027,0.8865568010566882,0.8415472965398099,B
